<Date>,<Time>,<Open>,<High>,<Low>,<Close>,<Volume>
2023/07/01,22:47:00,30597.67000000,30597.68000000,30597.67000000,30597.67000000,4.06784000
2023/07/01,22:48:00,30597.68000000,30597.68000000,30592.00000000,30593.18000000,23.67193000
2023/07/01,22:49:00,30593.18000000,30593.18000000,30593.17000000,30593.17000000,12.25845000
2023/07/01,22:50:00,30593.18000000,30597.64000000,30593.17000000,30597.64000000,13.50806000
2023/07/01,22:51:00,30597.64000000,30600.00000000,30597.63000000,30599.85000000,20.88301000
2023/07/01,22:52:00,30599.85000000,30599.99000000,30599.84000000,30599.87000000,19.74261000
2023/07/01,22:53:00,30599.87000000,30600.00000000,30599.86000000,30599.99000000,27.64099000
2023/07/01,22:54:00,30599.99000000,30610.80000000,30599.86000000,30610.79000000,47.23092000
2023/07/01,22:55:00,30610.80000000,30617.45000000,30599.93000000,30599.93000000,40.80212000
2023/07/01,22:56:00,30599.93000000,30602.90000000,30599.93000000,30602.90000000,20.05013000
2023/07/01,22:57:00,30602.89000000,30602.90000000,30602.89000000,30602.89000000,2.45220000
2023/07/01,22:58:00,30602.90000000,30613.83000000,30602.89000000,30613.83000000,13.38363000
2023/07/01,22:59:00,30613.82000000,30614.00000000,30608.52000000,30608.52000000,14.37770000
2023/07/01,23:00:00,30608.52000000,30615.39000000,30608.52000000,30612.74000000,25.09420000
2023/07/01,23:01:00,30612.74000000,30661.60000000,30612.74000000,30655.67000000,118.53731000
2023/07/01,23:02:00,30655.67000000,30655.67000000,30637.98000000,30644.02000000,68.27307000
2023/07/01,23:03:00,30644.01000000,30644.02000000,30608.14000000,30608.15000000,17.59444000
2023/07/01,23:04:00,30608.15000000,30608.15000000,30593.18000000,30594.89000000,23.42454000
2023/07/01,23:05:00,30594.88000000,30594.89000000,30593.17000000,30593.17000000,10.31135000
2023/07/01,23:06:00,30593.17000000,30596.60000000,30592.00000000,30596.60000000,31.94416000
2023/07/01,23:07:00,30596.60000000,30605.65000000,30584.67000000,30584.68000000,34.12403000
2023/07/01,23:08:00,30584.67000000,30593.99000000,30582.62000000,30593.99000000,24.72400000
2023/07/01,23:09:00,30593.99000000,30593.99000000,30582.00000000,30582.01000000,10.35422000
2023/07/01,23:10:00,30582.00000000,30591.99000000,30580.37000000,30589.07000000,21.39856000
2023/07/01,23:11:00,30589.07000000,30589.08000000,30580.00000000,30580.01000000,9.97784000
2023/07/01,23:12:00,30580.00000000,30586.00000000,30569.14000000,30569.14000000,16.69228000
2023/07/01,23:13:00,30569.14000000,30569.15000000,30566.08000000,30566.21000000,9.61210000
2023/07/01,23:14:00,30566.21000000,30567.80000000,30566.21000000,30566.22000000,13.94685000
2023/07/01,23:15:00,30566.21000000,30567.81000000,30566.21000000,30567.80000000,6.56323000
2023/07/01,23:16:00,30567.80000000,30573.22000000,30553.35000000,30553.35000000,30.10459000
2023/07/01,23:17:00,30553.35000000,30553.36000000,30541.17000000,30552.01000000,34.07854000
2023/07/01,23:18:00,30552.01000000,30556.00000000,30552.00000000,30554.23000000,12.99346000
2023/07/01,23:19:00,30554.22000000,30557.38000000,30554.22000000,30557.38000000,11.38309000
2023/07/01,23:20:00,30557.37000000,30567.81000000,30554.65000000,30567.78000000,13.24464000
2023/07/01,23:21:00,30567.78000000,30576.00000000,30567.77000000,30572.92000000,25.86930000
2023/07/01,23:22:00,30572.91000000,30574.99000000,30572.91000000,30574.98000000,13.81807000
2023/07/01,23:23:00,30574.99000000,30574.99000000,30573.32000000,30573.32000000,4.46991000
2023/07/01,23:24:00,30573.32000000,30582.40000000,30573.32000000,30582.40000000,42.95514000
2023/07/01,23:25:00,30582.39000000,30582.40000000,30572.91000000,30572.91000000,10.50686000
2023/07/01,23:26:00,30572.91000000,30573.81000000,30570.75000000,30573.80000000,7.67864000
2023/07/01,23:27:00,30573.81000000,30573.81000000,30571.81000000,30571.82000000,3.75056000
2023/07/01,23:28:00,30571.82000000,30587.80000000,30571.81000000,30582.70000000,12.40353000
2023/07/01,23:29:00,30582.69000000,30582.70000000,30574.87000000,30574.88000000,8.25611000
2023/07/01,23:30:00,30574.87000000,30579.68000000,30574.87000000,30579.68000000,8.01091000
2023/07/01,23:31:00,30579.67000000,30586.00000000,30579.67000000,30586.00000000,11.27935000
2023/07/01,23:32:00,30585.99000000,30590.65000000,30585.99000000,30590.64000000,8.75251000
2023/07/01,23:33:00,30590.65000000,30594.90000000,30582.00000000,30593.97000000,31.88480000
2023/07/01,23:34:00,30593.97000000,30593.98000000,30584.36000000,30586.65000000,12.88893000
2023/07/01,23:35:00,30586.66000000,30588.96000000,30586.65000000,30588.95000000,3.89118000
2023/07/01,23:36:00,30588.95000000,30588.96000000,30588.95000000,30588.96000000,2.08303000
2023/07/01,23:37:00,30588.96000000,30588.96000000,30586.59000000,30586.60000000,3.77413000
2023/07/01,23:38:00,30586.60000000,30586.60000000,30586.59000000,30586.60000000,4.22386000
2023/07/01,23:39:00,30586.59000000,30596.46000000,30586.59000000,30596.45000000,12.62747000
2023/07/01,23:40:00,30596.45000000,30596.46000000,30591.18000000,30591.18000000,14.05591000
2023/07/01,23:41:00,30591.19000000,30595.54000000,30591.18000000,30595.54000000,8.52972000
2023/07/01,23:42:00,30595.54000000,30595.54000000,30592.15000000,30592.15000000,5.30172000
2023/07/01,23:43:00,30592.15000000,30592.16000000,30592.15000000,30592.16000000,3.83962000
2023/07/01,23:44:00,30592.15000000,30592.16000000,30590.00000000,30590.00000000,11.40412000
2023/07/01,23:45:00,30590.00000000,30596.89000000,30590.00000000,30594.01000000,10.61176000
2023/07/01,23:46:00,30594.00000000,30594.01000000,30592.39000000,30592.39000000,4.70199000
2023/07/01,23:47:00,30592.39000000,30592.40000000,30586.59000000,30586.59000000,7.36196000
2023/07/01,23:48:00,30586.60000000,30586.60000000,30586.59000000,30586.60000000,2.63615000
2023/07/01,23:49:00,30586.59000000,30586.60000000,30586.59000000,30586.59000000,5.28195000
2023/07/01,23:50:00,30586.59000000,30586.60000000,30586.59000000,30586.60000000,1.27630000
2023/07/01,23:51:00,30586.60000000,30586.60000000,30578.29000000,30578.29000000,10.06319000
2023/07/01,23:52:00,30578.29000000,30578.30000000,30568.00000000,30569.99000000,10.86962000
2023/07/01,23:53:00,30570.00000000,30570.00000000,30569.99000000,30569.99000000,8.10376000
2023/07/01,23:54:00,30569.99000000,30570.00000000,30564.55000000,30564.55000000,8.33636000
2023/07/01,23:55:00,30564.55000000,30572.59000000,30564.55000000,30572.59000000,18.04208000
2023/07/01,23:56:00,30572.59000000,30578.62000000,30572.58000000,30578.62000000,10.57946000
2023/07/01,23:57:00,30578.61000000,30580.41000000,30577.60000000,30577.60000000,6.72774000
2023/07/01,23:58:00,30577.61000000,30577.61000000,30572.58000000,30572.58000000,2.52306000
2023/07/01,23:59:00,30572.58000000,30572.59000000,30572.58000000,30572.58000000,3.78641000
2023/07/02,00:00:00,30572.59000000,30572.59000000,30570.86000000,30570.86000000,5.46994000
2023/07/02,00:01:00,30570.86000000,30570.87000000,30570.86000000,30570.86000000,10.85962000
2023/07/02,00:02:00,30570.87000000,30570.87000000,30570.86000000,30570.86000000,4.04446000
2023/07/02,00:03:00,30570.86000000,30580.44000000,30570.86000000,30578.18000000,15.33039000
2023/07/02,00:04:00,30578.19000000,30578.19000000,30578.00000000,30578.01000000,4.09959000
2023/07/02,00:05:00,30578.00000000,30578.01000000,30578.00000000,30578.01000000,13.12855000
2023/07/02,00:06:00,30578.01000000,30578.01000000,30574.81000000,30575.55000000,12.24442000
2023/07/02,00:07:00,30575.54000000,30579.91000000,30575.54000000,30579.91000000,15.99937000
2023/07/02,00:08:00,30579.89000000,30600.00000000,30579.89000000,30590.78000000,74.44349000
2023/07/02,00:09:00,30590.78000000,30590.78000000,30584.20000000,30587.25000000,21.19722000
2023/07/02,00:10:00,30587.26000000,30587.26000000,30566.00000000,30566.00000000,24.93864000
2023/07/02,00:11:00,30566.01000000,30576.41000000,30562.00000000,30568.01000000,23.03392000
2023/07/02,00:12:00,30568.01000000,30568.01000000,30552.18000000,30552.19000000,8.01774000
2023/07/02,00:13:00,30552.19000000,30557.36000000,30552.18000000,30552.68000000,19.33879000
2023/07/02,00:14:00,30552.68000000,30552.68000000,30552.66000000,30552.66000000,9.00263000
2023/07/02,00:15:00,30552.67000000,30573.24000000,30545.01000000,30570.59000000,31.37697000
2023/07/02,00:16:00,30570.60000000,30570.60000000,30563.37000000,30564.01000000,7.20648000
2023/07/02,00:17:00,30564.00000000,30564.01000000,30557.98000000,30557.99000000,6.07011000
2023/07/02,00:18:00,30557.98000000,30557.99000000,30545.31000000,30548.01000000,13.31979000
2023/07/02,00:19:00,30548.00000000,30548.01000000,30546.00000000,30547.99000000,6.65767000
2023/07/02,00:20:00,30547.99000000,30562.00000000,30547.99000000,30560.00000000,22.17120000
2023/07/02,00:21:00,30560.01000000,30560.01000000,30560.00000000,30560.00000000,5.89691000
2023/07/02,00:22:00,30560.00000000,30560.01000000,30551.04000000,30551.05000000,8.24165000
2023/07/02,00:23:00,30551.04000000,30552.00000000,30551.04000000,30551.25000000,5.72203000
2023/07/02,00:24:00,30551.25000000,30551.26000000,30546.66000000,30547.99000000,6.84096000
2023/07/02,00:25:00,30547.99000000,30557.46000000,30547.99000000,30557.46000000,12.49615000
2023/07/02,00:26:00,30557.46000000,30557.46000000,30557.45000000,30557.46000000,3.14637000
2023/07/02,00:27:00,30557.45000000,30557.46000000,30557.45000000,30557.45000000,2.91853000
2023/07/02,00:28:00,30557.46000000,30557.46000000,30554.11000000,30554.11000000,4.94412000
2023/07/02,00:29:00,30554.11000000,30559.99000000,30554.11000000,30559.99000000,7.24634000
2023/07/02,00:30:00,30559.98000000,30559.99000000,30556.12000000,30556.12000000,13.73435000
2023/07/02,00:31:00,30556.13000000,30556.13000000,30548.02000000,30548.02000000,8.83445000
2023/07/02,00:32:00,30548.02000000,30548.03000000,30548.02000000,30548.03000000,3.90129000
2023/07/02,00:33:00,30548.02000000,30551.33000000,30548.02000000,30550.00000000,8.09825000
2023/07/02,00:34:00,30550.01000000,30550.07000000,30550.00000000,30550.07000000,6.39994000
2023/07/02,00:35:00,30550.07000000,30556.00000000,30544.00000000,30544.01000000,14.60305000
2023/07/02,00:36:00,30544.01000000,30545.79000000,30544.00000000,30545.78000000,7.09186000
2023/07/02,00:37:00,30545.79000000,30545.79000000,30545.78000000,30545.79000000,4.47007000
2023/07/02,00:38:00,30545.78000000,30545.79000000,30545.78000000,30545.78000000,3.58434000
2023/07/02,00:39:00,30545.78000000,30546.00000000,30543.99000000,30545.99000000,15.06606000
2023/07/02,00:40:00,30546.00000000,30546.00000000,30545.99000000,30546.00000000,2.46472000
2023/07/02,00:41:00,30545.99000000,30546.00000000,30545.99000000,30546.00000000,5.31672000
2023/07/02,00:42:00,30545.99000000,30562.00000000,30545.99000000,30560.77000000,26.99309000
2023/07/02,00:43:00,30560.76000000,30564.00000000,30558.60000000,30564.00000000,19.65208000
2023/07/02,00:44:00,30564.00000000,30575.19000000,30563.99000000,30574.02000000,26.23342000
2023/07/02,00:45:00,30574.02000000,30574.02000000,30569.97000000,30573.56000000,25.45382000
2023/07/02,00:46:00,30573.55000000,30573.56000000,30568.08000000,30568.08000000,14.58366000
2023/07/02,00:47:00,30568.08000000,30568.09000000,30560.07000000,30560.07000000,9.04316000
2023/07/02,00:48:00,30560.07000000,30565.32000000,30560.00000000,30565.32000000,8.16164000
2023/07/02,00:49:00,30565.31000000,30565.32000000,30556.26000000,30556.26000000,3.78208000
2023/07/02,00:50:00,30556.26000000,30556.27000000,30556.00000000,30556.25000000,2.39545000
2023/07/02,00:51:00,30556.25000000,30562.91000000,30556.25000000,30562.90000000,15.12825000
2023/07/02,00:52:00,30562.90000000,30574.98000000,30562.90000000,30574.98000000,19.49903000
2023/07/02,00:53:00,30574.97000000,30579.96000000,30574.97000000,30579.96000000,11.78289000
2023/07/02,00:54:00,30579.96000000,30579.96000000,30579.95000000,30579.96000000,4.57064000
2023/07/02,00:55:00,30579.95000000,30579.96000000,30579.95000000,30579.95000000,2.26253000
2023/07/02,00:56:00,30579.96000000,30579.96000000,30573.99000000,30573.99000000,8.16966000
2023/07/02,00:57:00,30573.99000000,30574.00000000,30572.02000000,30572.02000000,4.51786000
2023/07/02,00:58:00,30572.02000000,30572.03000000,30572.00000000,30572.00000000,3.33844000
2023/07/02,00:59:00,30572.00000000,30572.01000000,30572.00000000,30572.00000000,3.03307000
2023/07/02,01:00:00,30572.00000000,30572.01000000,30565.58000000,30565.59000000,8.96821000
2023/07/02,01:01:00,30565.58000000,30565.59000000,30564.07000000,30564.07000000,6.58951000
2023/07/02,01:02:00,30564.07000000,30564.08000000,30564.07000000,30564.07000000,3.56170000
2023/07/02,01:03:00,30564.08000000,30564.08000000,30564.07000000,30564.07000000,5.05810000
2023/07/02,01:04:00,30564.07000000,30573.76000000,30564.07000000,30573.76000000,38.35580000
2023/07/02,01:05:00,30573.76000000,30573.76000000,30570.70000000,30570.71000000,7.13013000
2023/07/02,01:06:00,30570.70000000,30579.87000000,30570.70000000,30579.25000000,11.86269000
2023/07/02,01:07:00,30579.25000000,30579.69000000,30579.24000000,30579.69000000,8.99552000
2023/07/02,01:08:00,30579.69000000,30579.69000000,30579.68000000,30579.68000000,4.66745000
2023/07/02,01:09:00,30579.69000000,30579.69000000,30579.68000000,30579.69000000,3.87175000
2023/07/02,01:10:00,30579.68000000,30579.69000000,30573.13000000,30576.43000000,27.70963000
2023/07/02,01:11:00,30576.44000000,30576.44000000,30576.43000000,30576.44000000,4.55224000
2023/07/02,01:12:00,30576.43000000,30576.44000000,30576.43000000,30576.44000000,4.89542000
2023/07/02,01:13:00,30576.43000000,30576.44000000,30572.75000000,30572.76000000,4.77808000
2023/07/02,01:14:00,30572.76000000,30572.76000000,30572.75000000,30572.75000000,9.27662000
2023/07/02,01:15:00,30572.75000000,30572.76000000,30570.57000000,30572.75000000,4.60667000
2023/07/02,01:16:00,30572.75000000,30582.56000000,30572.74000000,30582.55000000,15.73502000
2023/07/02,01:17:00,30582.55000000,30582.56000000,30582.55000000,30582.55000000,8.05741000
2023/07/02,01:18:00,30582.55000000,30582.75000000,30582.55000000,30582.75000000,6.47074000
2023/07/02,01:19:00,30582.75000000,30583.04000000,30582.74000000,30583.03000000,9.26165000
2023/07/02,01:20:00,30583.04000000,30583.04000000,30580.00000000,30580.01000000,10.31322000
2023/07/02,01:21:00,30580.00000000,30580.01000000,30575.21000000,30580.00000000,18.75368000
2023/07/02,01:22:00,30579.99000000,30580.00000000,30579.99000000,30580.00000000,2.74032000
2023/07/02,01:23:00,30580.00000000,30584.24000000,30579.99000000,30584.23000000,9.90863000
2023/07/02,01:24:00,30584.24000000,30584.24000000,30581.65000000,30581.66000000,5.03740000
2023/07/02,01:25:00,30581.65000000,30583.02000000,30581.65000000,30583.01000000,27.26883000
2023/07/02,01:26:00,30583.02000000,30583.02000000,30581.66000000,30581.67000000,10.42687000
2023/07/02,01:27:00,30581.66000000,30581.67000000,30581.66000000,30581.66000000,2.87730000
2023/07/02,01:28:00,30581.67000000,30581.67000000,30580.00000000,30580.00000000,5.13892000
2023/07/02,01:29:00,30580.00000000,30580.01000000,30580.00000000,30580.01000000,3.75783000
2023/07/02,01:30:00,30580.01000000,30580.01000000,30580.00000000,30580.01000000,3.43036000
2023/07/02,01:31:00,30580.00000000,30580.01000000,30574.95000000,30574.96000000,14.62142000
2023/07/02,01:32:00,30574.95000000,30580.00000000,30574.95000000,30580.00000000,12.11155000
2023/07/02,01:33:00,30580.00000000,30580.00000000,30579.99000000,30579.99000000,4.19284000
2023/07/02,01:34:00,30579.99000000,30580.00000000,30579.99000000,30579.99000000,3.14739000
2023/07/02,01:35:00,30580.00000000,30580.00000000,30578.21000000,30578.22000000,3.54403000
2023/07/02,01:36:00,30578.22000000,30590.00000000,30578.00000000,30588.00000000,23.69089000
2023/07/02,01:37:00,30588.00000000,30588.01000000,30588.00000000,30588.00000000,4.01084000
2023/07/02,01:38:00,30588.01000000,30591.18000000,30585.40000000,30585.41000000,20.60117000
2023/07/02,01:39:00,30585.42000000,30585.62000000,30585.41000000,30585.61000000,4.31959000
2023/07/02,01:40:00,30585.61000000,30585.62000000,30585.61000000,30585.62000000,3.24667000
2023/07/02,01:41:00,30585.61000000,30585.62000000,30585.61000000,30585.61000000,3.88642000
2023/07/02,01:42:00,30585.61000000,30585.62000000,30582.01000000,30582.02000000,9.01484000
2023/07/02,01:43:00,30582.02000000,30593.05000000,30582.01000000,30591.17000000,13.01924000
2023/07/02,01:44:00,30591.18000000,30593.38000000,30591.17000000,30593.38000000,16.50549000
2023/07/02,01:45:00,30593.38000000,30593.38000000,30588.85000000,30588.86000000,14.12532000
2023/07/02,01:46:00,30588.86000000,30588.86000000,30588.85000000,30588.85000000,3.61590000
2023/07/02,01:47:00,30588.86000000,30588.86000000,30586.00000000,30586.01000000,4.88386000
2023/07/02,01:48:00,30586.01000000,30586.01000000,30586.00000000,30586.00000000,6.06039000
2023/07/02,01:49:00,30586.00000000,30586.01000000,30586.00000000,30586.00000000,2.95916000
2023/07/02,01:50:00,30586.00000000,30586.01000000,30584.07000000,30584.07000000,5.69655000
2023/07/02,01:51:00,30584.08000000,30584.08000000,30562.52000000,30562.99000000,17.46588000
2023/07/02,01:52:00,30562.99000000,30563.00000000,30554.44000000,30554.44000000,6.87385000
2023/07/02,01:53:00,30554.45000000,30556.00000000,30550.00000000,30551.43000000,12.28569000
2023/07/02,01:54:00,30551.43000000,30554.00000000,30551.42000000,30553.99000000,6.52372000
2023/07/02,01:55:00,30553.99000000,30572.00000000,30553.99000000,30572.00000000,13.62709000
2023/07/02,01:56:00,30572.00000000,30577.33000000,30571.99000000,30576.01000000,3.46126000
2023/07/02,01:57:00,30576.00000000,30576.01000000,30575.04000000,30575.05000000,11.88936000
2023/07/02,01:58:00,30575.05000000,30575.05000000,30573.85000000,30573.86000000,2.17039000
2023/07/02,01:59:00,30573.85000000,30573.86000000,30573.85000000,30573.86000000,1.84459000
2023/07/02,02:00:00,30573.85000000,30585.35000000,30573.85000000,30585.35000000,12.94114000
2023/07/02,02:01:00,30585.34000000,30585.35000000,30585.34000000,30585.35000000,2.37094000
2023/07/02,02:02:00,30585.35000000,30585.35000000,30584.37000000,30584.38000000,1.91691000
2023/07/02,02:03:00,30584.37000000,30584.38000000,30584.37000000,30584.38000000,1.43973000
2023/07/02,02:04:00,30584.37000000,30584.38000000,30584.28000000,30584.29000000,6.10092000
2023/07/02,02:05:00,30584.29000000,30587.34000000,30584.28000000,30587.34000000,4.47922000
2023/07/02,02:06:00,30587.34000000,30587.34000000,30587.33000000,30587.33000000,1.79382000
2023/07/02,02:07:00,30587.33000000,30590.00000000,30587.33000000,30590.00000000,3.36399000
2023/07/02,02:08:00,30589.99000000,30590.00000000,30588.00000000,30588.00000000,6.53752000
2023/07/02,02:09:00,30588.00000000,30588.09000000,30588.00000000,30588.09000000,2.66471000
2023/07/02,02:10:00,30588.09000000,30589.68000000,30588.08000000,30589.68000000,1.78213000
2023/07/02,02:11:00,30589.67000000,30590.00000000,30589.67000000,30589.99000000,7.42709000
2023/07/02,02:12:00,30589.99000000,30593.28000000,30589.99000000,30593.28000000,5.60262000
2023/07/02,02:13:00,30593.28000000,30593.28000000,30593.27000000,30593.28000000,5.53838000
2023/07/02,02:14:00,30593.27000000,30593.28000000,30593.27000000,30593.27000000,2.29816000
2023/07/02,02:15:00,30593.27000000,30607.93000000,30582.52000000,30582.53000000,36.09568000
2023/07/02,02:16:00,30582.53000000,30587.31000000,30582.52000000,30587.31000000,9.32222000
2023/07/02,02:17:00,30587.30000000,30587.31000000,30587.30000000,30587.31000000,2.37573000
2023/07/02,02:18:00,30587.30000000,30587.31000000,30582.25000000,30582.25000000,6.56687000
2023/07/02,02:19:00,30582.26000000,30582.26000000,30578.86000000,30578.86000000,5.44130000
2023/07/02,02:20:00,30578.87000000,30578.87000000,30576.72000000,30576.73000000,6.65656000
2023/07/02,02:21:00,30576.72000000,30576.73000000,30572.53000000,30572.54000000,5.75307000
2023/07/02,02:22:00,30572.53000000,30573.75000000,30568.32000000,30573.75000000,13.12516000
2023/07/02,02:23:00,30573.74000000,30579.80000000,30573.74000000,30579.45000000,9.46658000
2023/07/02,02:24:00,30579.45000000,30583.12000000,30579.44000000,30579.44000000,5.60294000
2023/07/02,02:25:00,30579.45000000,30579.45000000,30577.07000000,30577.08000000,2.30744000
2023/07/02,02:26:00,30577.07000000,30577.08000000,30577.07000000,30577.08000000,3.62356000
2023/07/02,02:27:00,30577.08000000,30577.08000000,30577.07000000,30577.08000000,3.40619000
2023/07/02,02:28:00,30577.07000000,30577.08000000,30577.07000000,30577.07000000,4.31360000
2023/07/02,02:29:00,30577.07000000,30577.90000000,30577.07000000,30577.89000000,9.72919000
2023/07/02,02:30:00,30577.89000000,30582.56000000,30577.89000000,30582.55000000,10.12583000
2023/07/02,02:31:00,30582.56000000,30583.30000000,30582.55000000,30583.30000000,4.75586000
2023/07/02,02:32:00,30583.29000000,30583.30000000,30583.29000000,30583.29000000,2.83088000
2023/07/02,02:33:00,30583.30000000,30587.82000000,30583.29000000,30587.82000000,5.86999000
2023/07/02,02:34:00,30587.82000000,30587.82000000,30587.81000000,30587.82000000,2.26068000
2023/07/02,02:35:00,30587.81000000,30591.87000000,30587.81000000,30588.54000000,15.42676000
2023/07/02,02:36:00,30588.53000000,30588.54000000,30588.53000000,30588.53000000,5.25598000
2023/07/02,02:37:00,30588.53000000,30588.54000000,30588.53000000,30588.53000000,3.37845000
2023/07/02,02:38:00,30588.54000000,30588.54000000,30588.53000000,30588.53000000,4.95620000
2023/07/02,02:39:00,30588.53000000,30588.54000000,30588.53000000,30588.54000000,2.95504000
2023/07/02,02:40:00,30588.53000000,30588.54000000,30588.53000000,30588.53000000,2.21449000
2023/07/02,02:41:00,30588.53000000,30591.85000000,30588.53000000,30591.84000000,5.54460000
2023/07/02,02:42:00,30591.84000000,30591.85000000,30591.84000000,30591.85000000,3.09088000
2023/07/02,02:43:00,30591.84000000,30591.85000000,30591.84000000,30591.85000000,2.87021000
2023/07/02,02:44:00,30591.85000000,30591.85000000,30591.84000000,30591.85000000,1.50860000
2023/07/02,02:45:00,30591.84000000,30596.00000000,30591.84000000,30596.00000000,4.48672000
2023/07/02,02:46:00,30595.99000000,30596.00000000,30595.99000000,30595.99000000,3.48188000
2023/07/02,02:47:00,30595.99000000,30596.00000000,30595.99000000,30595.99000000,2.10983000
2023/07/02,02:48:00,30595.99000000,30611.88000000,30595.99000000,30610.00000000,28.02862000
2023/07/02,02:49:00,30610.00000000,30610.00000000,30609.99000000,30610.00000000,9.09354000
2023/07/02,02:50:00,30609.99000000,30610.00000000,30609.74000000,30609.74000000,11.80761000
2023/07/02,02:51:00,30609.74000000,30609.75000000,30609.74000000,30609.74000000,2.94144000
2023/07/02,02:52:00,30609.74000000,30609.75000000,30609.72000000,30609.72000000,4.29127000
2023/07/02,02:53:00,30609.73000000,30609.73000000,30607.04000000,30607.04000000,5.31532000
2023/07/02,02:54:00,30607.04000000,30607.05000000,30607.04000000,30607.05000000,3.94447000
2023/07/02,02:55:00,30607.04000000,30608.87000000,30607.04000000,30608.86000000,6.44849000
2023/07/02,02:56:00,30608.87000000,30608.87000000,30608.86000000,30608.86000000,2.20249000
2023/07/02,02:57:00,30608.86000000,30608.87000000,30608.86000000,30608.87000000,2.60171000
2023/07/02,02:58:00,30608.87000000,30608.87000000,30608.86000000,30608.86000000,4.08929000
2023/07/02,02:59:00,30608.86000000,30608.87000000,30608.86000000,30608.87000000,1.77179000
2023/07/02,03:00:00,30608.86000000,30622.44000000,30608.86000000,30617.41000000,29.95726000
2023/07/02,03:01:00,30617.40000000,30617.41000000,30617.40000000,30617.41000000,5.45101000
2023/07/02,03:02:00,30617.41000000,30617.41000000,30616.43000000,30617.41000000,6.88140000
2023/07/02,03:03:00,30617.41000000,30617.99000000,30606.41000000,30617.99000000,14.78929000
2023/07/02,03:04:00,30617.98000000,30618.49000000,30617.98000000,30618.49000000,4.20654000
2023/07/02,03:05:00,30618.49000000,30618.49000000,30610.72000000,30611.49000000,7.33157000
2023/07/02,03:06:00,30611.49000000,30615.01000000,30611.49000000,30615.01000000,6.76551000
2023/07/02,03:07:00,30615.01000000,30629.92000000,30612.87000000,30612.88000000,33.06039000
2023/07/02,03:08:00,30612.87000000,30615.90000000,30608.53000000,30608.53000000,27.84012000
2023/07/02,03:09:00,30608.53000000,30608.54000000,30608.53000000,30608.54000000,2.88903000
2023/07/02,03:10:00,30608.54000000,30608.54000000,30608.53000000,30608.53000000,7.59343000
2023/07/02,03:11:00,30608.54000000,30608.54000000,30601.12000000,30601.13000000,9.06237000
2023/07/02,03:12:00,30601.13000000,30602.44000000,30601.12000000,30602.43000000,3.54919000
2023/07/02,03:13:00,30602.43000000,30602.44000000,30602.43000000,30602.44000000,0.95281000
2023/07/02,03:14:00,30602.43000000,30603.36000000,30601.12000000,30603.35000000,22.52777000
2023/07/02,03:15:00,30603.35000000,30603.36000000,30603.35000000,30603.36000000,2.35071000
2023/07/02,03:16:00,30603.36000000,30603.36000000,30600.06000000,30600.24000000,7.92612000
2023/07/02,03:17:00,30600.24000000,30600.25000000,30600.24000000,30600.25000000,5.61011000
2023/07/02,03:18:00,30600.24000000,30602.00000000,30600.24000000,30601.99000000,8.72836000
2023/07/02,03:19:00,30602.00000000,30605.45000000,30601.99000000,30605.44000000,13.59370000
2023/07/02,03:20:00,30605.44000000,30605.45000000,30603.40000000,30603.40000000,10.63415000
2023/07/02,03:21:00,30603.40000000,30605.44000000,30603.40000000,30605.44000000,9.27418000
2023/07/02,03:22:00,30605.44000000,30607.94000000,30605.43000000,30607.94000000,4.12168000
2023/07/02,03:23:00,30607.93000000,30611.47000000,30607.93000000,30611.46000000,9.71179000
2023/07/02,03:24:00,30611.47000000,30611.47000000,30611.46000000,30611.47000000,4.82156000
2023/07/02,03:25:00,30611.47000000,30611.47000000,30611.46000000,30611.47000000,2.79850000
2023/07/02,03:26:00,30611.46000000,30615.03000000,30611.46000000,30614.87000000,19.39995000
2023/07/02,03:27:00,30614.87000000,30630.72000000,30614.87000000,30626.42000000,36.07802000
2023/07/02,03:28:00,30626.43000000,30633.80000000,30616.98000000,30628.66000000,53.85489000
2023/07/02,03:29:00,30628.66000000,30633.92000000,30628.65000000,30633.91000000,10.85500000
2023/07/02,03:30:00,30633.92000000,30633.92000000,30632.00000000,30632.01000000,9.74503000
2023/07/02,03:31:00,30632.01000000,30632.01000000,30620.00000000,30620.01000000,11.60244000
2023/07/02,03:32:00,30620.00000000,30627.99000000,30620.00000000,30627.99000000,16.12047000
2023/07/02,03:33:00,30627.99000000,30631.29000000,30627.98000000,30631.28000000,6.37105000
2023/07/02,03:34:00,30631.28000000,30632.00000000,30626.50000000,30626.51000000,9.44293000
2023/07/02,03:35:00,30626.51000000,30626.51000000,30625.88000000,30625.88000000,4.17014000
2023/07/02,03:36:00,30625.88000000,30625.89000000,30624.58000000,30624.59000000,7.89710000
2023/07/02,03:37:00,30624.59000000,30624.59000000,30614.18000000,30617.70000000,19.22633000
2023/07/02,03:38:00,30617.69000000,30617.70000000,30609.23000000,30609.23000000,9.22216000
2023/07/02,03:39:00,30609.23000000,30609.24000000,30599.42000000,30599.42000000,11.61639000
2023/07/02,03:40:00,30599.42000000,30605.51000000,30599.42000000,30605.50000000,7.91903000
2023/07/02,03:41:00,30605.51000000,30605.51000000,30601.52000000,30601.53000000,19.27678000
2023/07/02,03:42:00,30601.52000000,30601.53000000,30601.52000000,30601.52000000,1.05282000
2023/07/02,03:43:00,30601.52000000,30603.70000000,30601.52000000,30603.69000000,2.14015000
